Time stamp,Water volume in tunnel V (m3),Inflow to tunnel F1 (m3/15 min),Outflow (m3/15 min),Pump efficiency 1.1 (kW),Pump efficiency 1.2 (kW),Pump efficiency 1.3 (kW),Pump efficiency 1.4 (kW),Pump efficiency 2.1 (kW),Pump efficiency 2.2 (kW),Pump efficiency 2.3 (kW),Pump efficiency 2.4 (kW),Pump flow 1.1 (m3/15 min),Pump flow 1.2 (m3/15 min),Pump flow 1.3 (m3/15 min),Pump flow 1.4 (m3/15 min),Pump flow 2.1 (m3/15 min),Pump flow 2.2 (m3/15 min),Pump flow 2.3 (m3/15 min),Pump flow 2.4 (m3/15 min),Electricity price 2: normal (EUR/kWh),Electricity price 1: high (EUR/kWh)
2024-11-16 02:45:00,75680.10070800787764255801445,1002.5078125,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0.295999999999999985345056074947933666408061981201171875,0.1529999999999999971134201359745929948985576629638671875
2024-11-16 03:00:00,75912.16638183600264255801445,982.065673828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28100000000000002753353101070388220250606536865234375,0.10199999999999999344968415471157641150057315826416015625
2024-11-16 03:15:00,76892.87036132819059730536534,980.70397949218795474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28100000000000002753353101070388220250606536865234375,0.10199999999999999344968415471157641150057315826416015625
2024-11-16 03:30:00,77866.73876953131559730536534,973.868408203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28100000000000002753353101070388220250606536865234375,0.10199999999999999344968415471157641150057315826416015625
2024-11-16 03:45:00,78811.19384765631559730536534,944.455078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28100000000000002753353101070388220250606536865234375,0.10199999999999999344968415471157641150057315826416015625
2024-11-16 04:00:00,79707.09716796881559730536534,895.9033203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296999999999999986233234494648058898746967315673828125,0.24099999999999999200639422269887290894985198974609375
2024-11-16 04:15:00,80546.46667480475355205271623,839.36950683593795474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296999999999999986233234494648058898746967315673828125,0.24099999999999999200639422269887290894985198974609375
2024-11-16 04:30:00,81306.94519042975355205271623,760.478515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296999999999999986233234494648058898746967315673828125,0.24099999999999999200639422269887290894985198974609375
2024-11-16 04:45:00,82031.54931640631650680006712,724.60412597656295474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296999999999999986233234494648058898746967315673828125,0.24099999999999999200639422269887290894985198974609375
2024-11-16 05:00:00,82718.42077636725446154741801,686.87145996093795474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35099999999999997868371792719699442386627197265625,0.564999999999999946709294817992486059665679931640625
2024-11-16 05:15:00,83342.70727539069241629476890,624.28649902343795474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35099999999999997868371792719699442386627197265625,0.564999999999999946709294817992486059665679931640625
2024-11-16 05:30:00,83937.48437500006741629476890,594.777099609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35099999999999997868371792719699442386627197265625,0.564999999999999946709294817992486059665679931640625
2024-11-16 05:45:00,84531.85717773444241629476890,594.372802734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35099999999999997868371792719699442386627197265625,0.564999999999999946709294817992486059665679931640625
2024-11-16 06:00:00,85102.28869628913037104211979,570.43151855468795474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443000000000000004884981308350688777863979339599609375,3.931999999999999939603867460391484200954437255859375
2024-11-16 06:15:00,85621.62072753913037104211979,519.33203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443000000000000004884981308350688777863979339599609375,3.931999999999999939603867460391484200954437255859375
2024-11-16 06:30:00,86127.35192871100537104211979,505.731201171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443000000000000004884981308350688777863979339599609375,3.931999999999999939603867460391484200954437255859375
2024-11-16 06:45:00,86692.10382080084934841579523,564.751892089843977373675443232059478759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443000000000000004884981308350688777863979339599609375,3.931999999999999939603867460391484200954437255859375
2024-11-16 07:00:00,87230.53649902350537104211979,538.432678222656022626324556767940521240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61399999999999999023003738329862244427204132080078125,6.20600000000000040500935938325710594654083251953125
2024-11-16 07:15:00,87754.22918701178639366844435,523.692687988281022626324556767940521240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61399999999999999023003738329862244427204132080078125,6.20600000000000040500935938325710594654083251953125
2024-11-16 07:30:00,88291.21551513678639366844435,536.986328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61399999999999999023003738329862244427204132080078125,6.20600000000000040500935938325710594654083251953125
2024-11-16 07:45:00,88824.61682128913037104211979,533.401306152343977373675443232059478759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61399999999999999023003738329862244427204132080078125,6.20600000000000040500935938325710594654083251953125
2024-11-16 08:00:00,89121.03933715827139394605182,296.42251586914102290393202565610408782958984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7479999999999999982236431605997495353221893310546875,28.51899999999999835154085303656756877899169921875
2024-11-16 08:15:00,89731.38223266608434869340271,610.34289550781295474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7479999999999999982236431605997495353221893310546875,28.51899999999999835154085303656756877899169921875
2024-11-16 08:30:00,90438.86022949225633738024043,707.4779968261719886868377216160297393798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7479999999999999982236431605997495353221893310546875,28.51899999999999835154085303656756877899169921875
2024-11-16 08:45:00,91149.55310058600633738024043,710.69287109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7479999999999999982236431605997495353221893310546875,28.51899999999999835154085303656756877899169921875
2024-11-16 09:00:00,91861.96603393561537131972727,712.4129333496090339394868351519107818603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9539999999999999591437926937942393124103546142578125,40.2890000000000014779288903810083866119384765625
2024-11-16 09:15:00,92494.44711303717832606707816,632.48107910156295474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9539999999999999591437926937942393124103546142578125,40.2890000000000014779288903810083866119384765625
2024-11-16 09:30:00,93079.61102294928736000656500,585.1639099121090339394868351519107818603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9539999999999999591437926937942393124103546142578125,40.2890000000000014779288903810083866119384765625
2024-11-16 09:45:00,93831.59130859381838263288956,751.980285644531022626324556767940521240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9539999999999999591437926937942393124103546142578125,40.2890000000000014779288903810083866119384765625
2024-11-16 10:00:00,94296.33709716803736000656500,464.745788574218977373675443232059478759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4969999999999998863131622783839702606201171875,40.298000000000001818989403545856475830078125
2024-11-16 10:15:00,94648.53161621100633738024044,352.194519042968977373675443232059478759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4969999999999998863131622783839702606201171875,40.298000000000001818989403545856475830078125
2024-11-16 10:30:00,94951.10955810553736000656500,302.577941894531022626324556767940521240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4969999999999998863131622783839702606201171875,40.298000000000001818989403545856475830078125
2024-11-16 10:45:00,95381.70489501960037159733475,430.59533691406301159076974727213382720947265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4969999999999998863131622783839702606201171875,40.298000000000001818989403545856475830078125
2024-11-16 11:00:00,95966.97448730475639422365931,585.269592285156022626324556767940521240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66800000000000014921397450962103903293609619140625,43.56700000000000017053025658242404460906982421875
2024-11-16 11:15:00,96617.99789428717838291049703,651.0234069824219886868377216160297393798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66800000000000014921397450962103903293609619140625,43.56700000000000017053025658242404460906982421875
2024-11-16 11:30:00,97534.35412597663139422365931,916.3562316894530113131622783839702606201171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66800000000000014921397450962103903293609619140625,43.56700000000000017053025658242404460906982421875
2024-11-16 11:45:00,98770.49157714851139644451906,1236.13745117188000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66800000000000014921397450962103903293609619140625,43.56700000000000017053025658242404460906982421875
2024-11-16 12:00:00,99947.04803466804150957614184,1176.556457519530113131622783839702606201171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19399999999999995026200849679298698902130126953125,44.63799999999999812416717759333550930023193359375
2024-11-16 12:15:00,101061.6651611328816215973347,1114.61712646484011202119290828704833984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19399999999999995026200849679298698902130126953125,44.63799999999999812416717759333550930023193359375
2024-11-16 12:30:00,102192.9251098633515084657119,1131.259948730469886868377216160297393798828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19399999999999995026200849679298698902130126953125,44.63799999999999812416717759333550930023193359375
2024-11-16 12:45:00,103277.8562011719416204869048,1084.93109130859011202119290828704833984375,750,0,0,0,0,0,400,0,0,0,0,0,0,0,750,0,0,1.19399999999999995026200849679298698902130126953125,44.63799999999999812416717759333550930023193359375
2024-11-16 13:00:00,103642.0250244141316215973347,1114.168823242190001110429875552654266357421875,1500,0,0,0,0,0,400,400,0,0,0,0,0,0,750,750,0,1.0580000000000000515143483426072634756565093994140625,40.298000000000001818989403545856475830078125
2024-11-16 13:15:00,103314.9938354492915095761418,1172.96881103515988797880709171295166015625,2250,0,0,0,0,0,400,400,400,0,0,0,0,0,750,750,750,1.0580000000000000515143483426072634756565093994140625,40.298000000000001818989403545856475830078125
2024-11-16 13:30:00,102279.1420898438216227077646,1214.148254394530113131622783839702606201171875,3000,0,400,0,0,0,400,400,400,0,750,0,0,0,750,750,750,1.0580000000000000515143483426072634756565093994140625,40.298000000000001818989403545856475830078125
2024-11-16 13:45:00,100522.2121582032016249286244,1243.07006835938000222085975110530853271484375,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,1.0580000000000000515143483426072634756565093994140625,40.298000000000001818989403545856475830078125
2024-11-16 14:00:00,98086.8525390625816271494842,1314.64038085938000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.0340000000000000301980662698042578995227813720703125,39.05499999999999971578290569595992565155029296875
2024-11-16 14:15:00,95031.97875976571162937034395,1445.12622070313000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.0340000000000000301980662698042578995227813720703125,39.05499999999999971578290569595992565155029296875
2024-11-16 14:30:00,91765.81079101571162937034395,1233.83203125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.0340000000000000301980662698042578995227813720703125,39.05499999999999971578290569595992565155029296875
2024-11-16 14:45:00,88478.17944335946162937034395,1212.36865234375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.0340000000000000301980662698042578995227813720703125,39.05499999999999971578290569595992565155029296875
2024-11-16 15:00:00,85014.01867675790163048077383,1035.839233398440001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,1.254000000000000003552713678800500929355621337890625,37.90899999999999891997504164464771747589111328125
2024-11-16 15:15:00,81942.71606445321162937034395,1428.697387695309998889570124447345733642578125,3750,0,400,400,400,0,0,400,400,0,750,750,750,0,0,750,750,1.254000000000000003552713678800500929355621337890625,37.90899999999999891997504164464771747589111328125
2024-11-16 15:30:00,79483.63378906259163159120370,1290.91772460938000222085975110530853271484375,3000,0,400,400,400,0,0,0,400,0,750,750,750,0,0,0,750,1.254000000000000003552713678800500929355621337890625,37.90899999999999891997504164464771747589111328125
2024-11-16 15:45:00,77630.50170898447163381206345,1146.86791992188000222085975110530853271484375,2250,0,400,400,400,0,0,0,0,0,750,750,750,0,0,0,0,1.254000000000000003552713678800500929355621337890625,37.90899999999999891997504164464771747589111328125
2024-11-16 16:00:00,76832.44641113291163492249333,1451.944702148440001110429875552654266357421875,1500,0,0,400,400,0,0,0,0,0,0,750,750,0,0,0,0,3.10400000000000009237055564881302416324615478515625,39.34100000000000108002495835535228252410888671875
2024-11-16 16:15:00,76757.80187988291163492249333,1425.35546875,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,3.10400000000000009237055564881302416324615478515625,39.34100000000000108002495835535228252410888671875
2024-11-16 16:30:00,77398.66198730479163714335308,1390.86010742188000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10400000000000009237055564881302416324615478515625,39.34100000000000108002495835535228252410888671875
2024-11-16 16:45:00,78768.95227050792163936421283,1370.29028320313000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10400000000000009237055564881302416324615478515625,39.34100000000000108002495835535228252410888671875
2024-11-16 17:00:00,80116.16333007823163825378295,1347.211059570309998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97599999999999997868371792719699442386627197265625,37.81400000000000005684341886080801486968994140625
2024-11-16 17:15:00,81437.19726562511164047464270,1321.03393554688000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97599999999999997868371792719699442386627197265625,37.81400000000000005684341886080801486968994140625
2024-11-16 17:30:00,82734.33569335949164269550245,1297.13842773438000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97599999999999997868371792719699442386627197265625,37.81400000000000005684341886080801486968994140625
2024-11-16 17:45:00,83997.49267578137164491636220,1263.15698242188000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97599999999999997868371792719699442386627197265625,37.81400000000000005684341886080801486968994140625
2024-11-16 18:00:00,85265.40795898450164713722195,1267.91528320313000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6210000000000004405364961712621152400970458984375,37.81400000000000005684341886080801486968994140625
2024-11-16 18:15:00,86519.40222167981164602679207,1253.994262695309998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6210000000000004405364961712621152400970458984375,37.81400000000000005684341886080801486968994140625
2024-11-16 18:30:00,87777.81921386731164602679207,1258.4169921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6210000000000004405364961712621152400970458984375,37.81400000000000005684341886080801486968994140625
2024-11-16 18:45:00,89041.46997070325164713722195,1263.650756835940001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6210000000000004405364961712621152400970458984375,37.81400000000000005684341886080801486968994140625
2024-11-16 19:00:00,90305.55664062513164935808170,1264.08666992188000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46300000000000007815970093361102044582366943359375,37.14800000000000324007487506605684757232666015625
2024-11-16 19:15:00,91560.83435058607165046851158,1255.277709960940001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46300000000000007815970093361102044582366943359375,37.14800000000000324007487506605684757232666015625
2024-11-16 19:30:00,92815.31530761732165046851158,1254.48095703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46300000000000007815970093361102044582366943359375,37.14800000000000324007487506605684757232666015625
2024-11-16 19:45:00,94080.91491699232165046851158,1265.599609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46300000000000007815970093361102044582366943359375,37.14800000000000324007487506605684757232666015625
2024-11-16 20:00:00,95350.84643554701165157894146,1269.931518554690001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6390000000000000124344978758017532527446746826171875,35.856999999999999317878973670303821563720703125
2024-11-16 20:15:00,96617.19982910170165268937134,1266.353393554690001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6390000000000000124344978758017532527446746826171875,35.856999999999999317878973670303821563720703125
2024-11-16 20:30:00,97867.32226562514165379980122,1250.122436523440001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6390000000000000124344978758017532527446746826171875,35.856999999999999317878973670303821563720703125
2024-11-16 20:45:00,99108.68298339858165491023110,1241.360717773440001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6390000000000000124344978758017532527446746826171875,35.856999999999999317878973670303821563720703125
2024-11-16 21:00:00,100347.0623779298316549102311,1238.37939453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532000000000000028421709430404007434844970703125,28.519999999999999573674358543939888477325439453125
2024-11-16 21:15:00,101588.8395996095216560206610,1241.777221679690001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532000000000000028421709430404007434844970703125,28.519999999999999573674358543939888477325439453125
2024-11-16 21:30:00,102834.4963378907716560206610,1245.65673828125,750,0,0,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0.532000000000000028421709430404007434844970703125,28.519999999999999573674358543939888477325439453125
2024-11-16 21:45:00,103331.4855957032716560206610,1246.9892578125,1500,0,0,0,0,0,400,400,0,0,0,0,0,0,750,750,0,0.532000000000000028421709430404007434844970703125,28.519999999999999573674358543939888477325439453125
2024-11-16 22:00:00,103091.2597656251516582415208,1259.77416992188000222085975110530853271484375,2250,0,0,0,0,0,400,400,400,0,0,0,0,0,750,750,750,0.4779999999999999804600747665972448885440826416015625,29.733000000000000540012479177676141262054443359375
2024-11-16 22:15:00,102144.7321777345316604623806,1303.47241210938000222085975110530853271484375,3000,0,400,0,0,0,400,400,400,0,750,0,0,0,750,750,750,0.4779999999999999804600747665972448885440826416015625,29.733000000000000540012479177676141262054443359375
2024-11-16 22:30:00,100468.1281738282816604623806,1323.39599609375,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,0.4779999999999999804600747665972448885440826416015625,29.733000000000000540012479177676141262054443359375
2024-11-16 22:45:00,98056.2232666017216615728105,1338.095092773440001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.4779999999999999804600747665972448885440826416015625,29.733000000000000540012479177676141262054443359375
2024-11-16 23:00:00,94886.12292480485166379367025,1329.89965820313000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.439000000000000001332267629550187848508358001708984375,18.58899999999999863575794734060764312744140625
2024-11-16 23:15:00,91698.88122558610166379367025,1312.75830078125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.439000000000000001332267629550187848508358001708984375,18.58899999999999863575794734060764312744140625
2024-11-16 23:30:00,88500.87023925798166601453000,1301.98901367188000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.439000000000000001332267629550187848508358001708984375,18.58899999999999863575794734060764312744140625
2024-11-16 23:45:00,85271.59570312517166712495988,1270.725463867190001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,0.439000000000000001332267629550187848508358001708984375,18.58899999999999863575794734060764312744140625
